OrderNumber;Date;CustomerId
101075;2007-08-15;15000
101076;2007-08-15;21000
101077;2007-08-15;22000
101078;2007-08-15;23000
101079;2007-08-15;23000
101080;2007-08-16;15000
101081;2007-08-16;15000
101082;2007-08-16;17000
101083;2007-08-16;17000
101084;2007-08-16;18000
101085;2007-08-16;22000
101086;2007-08-17;19000
101087;2007-08-17;24000
101088;2007-08-18;13000
101089;2007-08-18;16000
101090;2007-08-18;19000
101091;2007-08-19;13000
101092;2007-08-19;15000
101093;2007-08-19;19000
101094;2007-08-19;19000
101095;2007-08-19;21000
101096;2007-08-19;23000
101097;2007-08-20;16000
101098;2007-08-20;19000
101099;2007-08-20;23000
101100;2007-08-20;23000
101101;2007-08-20;24000
101102;2007-08-21;23000
101103;2007-08-22;15000
101104;2007-08-22;16000
101105;2007-08-22;17000
101106;2007-08-22;21000
101107;2007-08-23;19000
101108;2007-08-23;21000
101109;2007-08-24;13000
101110;2007-08-24;19000
101111;2007-08-24;22000
101112;2007-08-25;16000
101113;2007-08-25;19000
101114;2007-08-25;19000
101115;2007-08-25;22000
101116;2007-08-26;14000
101117;2007-08-26;15000
101118;2007-08-26;17000
101119;2007-08-26;22000
101120;2007-08-26;22000
101121;2007-08-27;16000
101122;2007-08-27;22000
101123;2007-08-28;13000
101124;2007-08-28;15000
101125;2007-08-28;17000
101126;2007-08-28;22000
101127;2007-08-29;13000
101128;2007-08-29;15000
101129;2007-08-29;20000
101130;2007-08-29;21000
101131;2007-08-29;22000
101132;2007-08-29;23000
101133;2007-08-30;13000
101134;2007-08-30;16000
101135;2007-08-30;16000
101136;2007-08-30;18000
101137;2007-08-31;14000
101138;2007-08-31;16000
101139;2007-08-31;17000
101140;2007-08-31;18000
101141;2007-08-31;22000
101142;2007-09-01;14000
101143;2007-09-01;16000
101144;2007-09-01;19000
101145;2007-09-02;15000
101146;2007-09-03;13000
101147;2007-09-03;19000
101148;2007-09-03;23000
101149;2007-09-04;14000
101150;2007-09-04;14000
101151;2007-09-04;17000
101152;2007-09-05;13000
101153;2007-09-05;17000
101154;2007-09-05;22000
101155;2007-09-05;22000
101156;2007-09-05;22000
101157;2007-09-05;24000
101158;2007-09-06;16000
101159;2007-09-06;16000
101160;2007-09-06;19000
101161;2007-09-06;22000
101162;2007-09-07;16000
101163;2007-09-07;16000
101164;2007-09-07;19000
101165;2007-09-08;14000
101166;2007-09-08;15000
101167;2007-09-08;20000
101168;2007-09-08;20000
101169;2007-09-09;14000
101170;2007-09-09;14000
101171;2007-09-09;15000
101172;2007-09-09;16000
101173;2007-09-09;17000
101174;2007-09-09;19000
101175;2007-09-09;19000
101176;2007-09-09;22000
101177;2007-09-09;22000
101178;2007-09-09;23000
101179;2007-09-09;24000
101180;2007-09-10;13000
101181;2007-09-10;20000
101182;2007-09-10;22000
101183;2007-09-11;15000
101184;2007-09-11;17000
101185;2007-09-12;14000
101186;2007-09-12;15000
101187;2007-09-12;16000
101188;2007-09-12;19000
101189;2007-09-12;22000
101190;2007-09-12;23000
101191;2007-09-13;14000
101192;2007-09-13;15000
101193;2007-09-13;22000
101194;2007-09-13;24000
101195;2007-09-14;15000
101196;2007-09-14;20000
101197;2007-09-14;21000
101198;2007-09-16;15000
101199;2007-09-16;15000
101200;2007-09-16;20000
101201;2007-09-16;21000
101202;2007-09-16;24000
101203;2007-09-17;13000
101204;2007-09-17;14000
101205;2007-09-17;19000
101206;2007-09-19;16000
101207;2007-09-19;16000
101208;2007-09-19;22000
101209;2007-09-20;13000
101210;2007-09-20;14000
101211;2007-09-20;15000
101212;2007-09-20;22000
101213;2007-09-21;16000
101214;2007-09-21;18000
101215;2007-09-21;19000
101216;2007-09-21;19000
101217;2007-09-22;15000
101218;2007-09-22;20000
101219;2007-09-22;22000
101220;2007-09-23;16000
101221;2007-09-23;16000
101222;2007-09-23;20000
101223;2007-09-23;22000
101224;2007-09-23;22000
101225;2007-09-24;13000
101226;2007-09-24;16000
101227;2007-09-24;20000
101228;2007-09-25;13000
101229;2007-09-25;15000
101230;2007-09-25;15000
101231;2007-09-25;21000
101232;2007-09-25;23000
101233;2007-09-26;20000
101234;2007-09-26;24000
101235;2007-09-27;13000
101236;2007-09-28;14000
101237;2007-09-28;24000
101238;2007-09-29;16000
101239;2007-09-29;23000
101240;2007-09-30;14000
101241;2007-09-30;16000
101242;2007-09-30;20000
101243;2007-10-01;13000
101244;2007-10-01;15000
101245;2007-10-02;14000
101246;2007-10-02;17000
101247;2007-10-02;20000
101248;2007-10-02;22000
101249;2007-10-03;13000
101250;2007-10-03;14000
101251;2007-10-03;16000
101252;2007-10-03;22000
101253;2007-10-04;24000
101254;2007-10-05;16000
101255;2007-10-05;20000
101256;2007-10-05;22000
101257;2007-10-06;15000
101258;2007-10-07;13000
101259;2007-10-07;19000
101260;2007-10-08;23000
101261;2007-10-09;17000
101262;2007-10-09;22000
101263;2007-10-09;22000
101264;2007-10-10;15000
101265;2007-10-10;17000
101266;2007-10-10;20000
101267;2007-10-11;16000
101268;2007-10-11;20000
101269;2007-10-11;23000
101270;2007-10-11;24000
101271;2007-10-12;15000
101272;2007-10-12;16000
101273;2007-10-13;14000
101274;2007-10-13;15000
101275;2007-10-13;15000
101276;2007-10-13;22000
101277;2007-10-14;15000
101278;2007-10-14;16000
101279;2007-10-14;19000
101280;2007-10-14;22000
101281;2007-10-15;17000
101282;2007-10-16;15000
101283;2007-10-16;18000
101284;2007-10-16;24000
101285;2007-10-17;15000
101286;2007-10-17;15000
101287;2007-10-19;22000
101288;2007-10-19;23000
101289;2007-10-20;13000
101290;2007-10-20;15000
101291;2007-10-20;19000
101292;2007-10-21;22000
101293;2007-10-21;22000
101294;2007-10-22;13000
101295;2007-10-22;16000
101296;2007-10-22;17000
101297;2007-10-22;23000
101298;2007-10-23;17000
101299;2007-10-23;22000
101300;2007-10-23;22000
101301;2007-10-24;17000
101302;2007-10-24;23000
101303;2007-10-26;18000
101304;2007-10-26;22000
101305;2007-10-26;22000
101306;2007-10-27;15000
101307;2007-10-27;15000
101308;2007-10-27;16000
101309;2007-10-27;16000
101310;2007-10-27;17000
101311;2007-10-27;20000
101312;2007-10-27;24000
101313;2007-10-28;15000
101314;2007-10-28;19000
101315;2007-10-28;20000
101316;2007-10-28;22000
101317;2007-10-29;17000
101318;2007-10-29;22000
101319;2007-10-29;22000
101320;2007-10-29;22000
101321;2007-10-31;23000
101322;2007-10-31;23000
101323;2007-11-01;15000
101324;2007-11-01;24000
101325;2007-11-03;15000
101326;2007-11-03;16000
101327;2007-11-04;15000
101328;2007-11-04;16000
101329;2007-11-04;20000
101330;2007-11-04;22000
101331;2007-11-05;16000
101332;2007-11-05;23000
101333;2007-11-06;14000
101334;2007-11-09;16000
101335;2007-11-09;21000
101336;2007-11-09;24000
101337;2007-11-10;20000
101338;2007-11-14;14000
101339;2007-11-14;23000
101340;2007-11-15;13000
101341;2007-11-16;20000
101342;2007-11-19;16000
101343;2007-11-19;21000
101344;2007-11-20;19000
101345;2007-11-20;23000
101346;2007-11-22;18000
101347;2007-11-23;22000
101348;2007-11-24;16000
101349;2007-11-24;16000
101350;2007-11-24;17000
101351;2007-11-26;16000
101352;2007-11-27;14000
101353;2007-11-27;19000
101354;2007-11-27;23000
101355;2007-11-28;19000
101356;2007-11-29;15000
101357;2007-11-30;13000
101358;2007-11-30;23000
101359;2007-12-01;22000
101360;2007-12-02;20000
101361;2007-12-03;14000
101362;2007-12-03;14000
101363;2007-12-03;15000
101364;2007-12-04;17000
101365;2007-12-05;14000
101366;2007-12-05;18000
101367;2007-12-05;23000
101368;2007-12-06;19000
101369;2007-12-06;22000
101370;2007-12-08;18000
101371;2007-12-08;20000
101372;2007-12-08;24000
101373;2007-12-09;13000
101374;2007-12-09;22000
101375;2007-12-10;15000
101376;2007-12-10;22000
101377;2007-12-11;15000
101378;2007-12-11;22000
101379;2007-12-11;24000
101380;2007-12-13;15000
101381;2007-12-13;15000
101382;2007-12-14;13000
101383;2007-12-14;19000
101384;2007-12-14;21000
101385;2007-12-14;23000
101386;2007-12-15;13000
101387;2007-12-15;14000
101388;2007-12-15;22000
101389;2007-12-17;14000
101390;2007-12-17;22000
101391;2007-12-20;16000
101392;2007-12-20;19000
101393;2007-12-22;17000
101394;2007-12-25;16000
101395;2007-12-26;21000
101396;2007-12-26;22000
101397;2007-12-26;24000
101398;2007-12-27;14000
101399;2007-12-28;13000
101400;2007-12-28;15000
101401;2008-01-02;14000
101402;2008-01-03;17000
101403;2008-01-04;13000
101404;2008-01-05;20000
101405;2008-01-05;22000
101406;2008-01-06;23000
101407;2008-01-07;16000
101408;2008-01-08;13000
101409;2008-01-08;16000
101410;2008-01-09;15000
101411;2008-01-09;23000
101412;2008-01-13;14000
101413;2008-01-13;14000
101414;2008-01-13;24000
101415;2008-01-14;19000
101416;2008-01-15;17000
101417;2008-01-15;19000
101418;2008-01-15;24000
101419;2008-01-16;22000
101420;2008-01-17;16000
101421;2008-01-18;13000
101422;2008-01-18;24000
101423;2008-01-19;16000
101424;2008-01-21;20000
101425;2008-01-21;22000
101426;2008-01-22;15000
101427;2008-01-23;15000
101428;2008-01-23;15000
101429;2008-01-23;22000
101430;2008-01-23;22000
101431;2008-01-24;22000
101432;2008-01-25;18000
101433;2008-01-25;22000
101434;2008-01-28;14000
101435;2008-01-28;17000
101436;2008-01-29;17000
101437;2008-01-29;21000
101438;2008-01-31;20000
101439;2008-02-01;13000
101440;2008-02-01;22000
101441;2008-02-01;22000
101442;2008-02-01;24000
101443;2008-02-02;13000
101444;2008-02-02;13000
101445;2008-02-02;13000
101446;2008-02-03;14000
101447;2008-02-04;22000
101448;2008-02-06;17000
101449;2008-02-07;16000
101450;2008-02-07;16000
101451;2008-02-07;18000
101452;2008-02-07;22000
101453;2008-02-08;15000
101454;2008-02-08;17000
101455;2008-02-09;18000
101456;2008-02-10;16000
101457;2008-02-10;22000
101458;2008-02-11;15000
101459;2008-02-11;15000
101460;2008-02-11;16000
101461;2008-02-12;13000
101462;2008-02-12;16000
101463;2008-02-13;22000
101464;2008-02-14;14000
101465;2008-02-14;15000
101466;2008-02-14;22000
101467;2008-02-15;19000
101468;2008-02-15;20000
101469;2008-02-16;23000
101470;2008-02-17;15000
101471;2008-02-17;22000
101472;2008-02-18;16000
101473;2008-02-18;19000
101474;2008-02-19;15000
101475;2008-02-19;20000
101476;2008-02-20;17000
101477;2008-02-20;17000
101478;2008-02-20;22000
101479;2008-02-20;22000
101480;2008-02-21;22000
101481;2008-02-22;22000
101482;2008-02-23;17000
101483;2008-02-24;19000
101484;2008-02-25;23000
101485;2008-02-25;23000
101486;2008-02-26;14000
101487;2008-02-26;17000
101488;2008-02-26;17000
101489;2008-02-27;15000
101490;2008-02-27;16000
101491;2008-02-27;23000
101492;2008-02-27;24000
101493;2008-02-28;13000
101494;2008-02-28;15000
101495;2008-02-28;23000
101496;2008-02-29;19000
101497;2008-02-29;21000
101498;2008-02-29;24000
101499;2008-03-01;20000
101500;2008-03-02;17000
101501;2008-03-03;15000
101502;2008-03-03;22000
101503;2008-03-04;20000
101504;2008-03-05;16000
101505;2008-03-05;20000
101506;2008-03-05;23000
101507;2008-03-06;17000
101508;2008-03-07;13000
101509;2008-03-08;15000
101510;2008-03-08;16000
101511;2008-03-08;17000
101512;2008-03-11;23000
101513;2008-03-12;16000
101514;2008-03-12;24000
101515;2008-03-13;16000
101516;2008-03-13;16000
101517;2008-03-13;16000
101518;2008-03-13;19000
101519;2008-03-13;20000
101520;2008-03-15;17000
101521;2008-03-16;14000
101522;2008-03-17;16000
101523;2008-03-17;17000
101524;2008-03-17;19000
101525;2008-03-18;17000
101526;2008-03-18;19000
101527;2008-03-18;20000
101528;2008-03-20;15000
101529;2008-03-20;16000
101530;2008-03-20;16000
101531;2008-03-20;18000
101532;2008-03-21;14000
101533;2008-03-21;16000
101534;2008-03-21;16000
101535;2008-03-21;18000
101536;2008-03-21;22000
101537;2008-03-22;18000
101538;2008-03-23;15000
101539;2008-03-23;23000
101540;2008-03-24;15000
101541;2008-03-25;22000
101542;2008-03-26;18000
101543;2008-03-26;19000
101544;2008-03-26;22000
101545;2008-03-28;14000
101546;2008-03-28;16000
101547;2008-03-28;17000
101548;2008-03-29;15000
101549;2008-03-29;17000
101550;2008-03-30;15000
101551;2008-03-31;22000
101552;2008-04-01;17000
101553;2008-04-01;20000
101554;2008-04-01;24000
101555;2008-04-01;24000
101556;2008-04-02;13000
101557;2008-04-02;13000
101558;2008-04-02;14000
101559;2008-04-02;15000
101560;2008-04-02;18000
101561;2008-04-02;23000
101562;2008-04-03;14000
101563;2008-04-03;15000
101564;2008-04-03;16000
101565;2008-04-03;16000
101566;2008-04-03;17000
101567;2008-04-03;19000
101568;2008-04-03;19000
101569;2008-04-03;22000
101570;2008-04-03;22000
101571;2008-04-03;23000
101572;2008-04-04;13000
101573;2008-04-04;14000
101574;2008-04-04;15000
101575;2008-04-04;15000
101576;2008-04-04;15000
101577;2008-04-04;16000
101578;2008-04-04;17000
101579;2008-04-04;17000
101580;2008-04-04;18000
101581;2008-04-04;20000
101582;2008-04-04;22000
101583;2008-04-04;24000
101584;2008-04-05;13000
101585;2008-04-05;13000
101586;2008-04-05;15000
101587;2008-04-05;18000
101588;2008-04-05;21000
101589;2008-04-05;21000
101590;2008-04-05;21000
101591;2008-04-05;23000
101592;2008-04-05;23000
101593;2008-04-05;24000
101594;2008-04-06;14000
101595;2008-04-06;15000
101596;2008-04-06;16000
101597;2008-04-06;18000
101598;2008-04-06;18000
101599;2008-04-06;20000
101600;2008-04-07;15000
101601;2008-04-07;16000
101602;2008-04-07;17000
101603;2008-04-07;20000
101604;2008-04-07;22000
101605;2008-04-07;23000
101606;2008-04-08;14000
101607;2008-04-08;15000
101608;2008-04-08;18000
101609;2008-04-08;19000
101610;2008-04-08;21000
101611;2008-04-08;22000
101612;2008-04-09;15000
101613;2008-04-09;15000
101614;2008-04-09;15000
101615;2008-04-09;15000
101616;2008-04-09;15000
101617;2008-04-09;17000
101618;2008-04-09;19000
101619;2008-04-09;20000
101620;2008-04-09;22000
101621;2008-04-09;24000
101622;2008-04-10;15000
101623;2008-04-10;18000
101624;2008-04-11;13000
101625;2008-04-11;14000
101626;2008-04-11;14000
101627;2008-04-11;14000
101628;2008-04-11;14000
101629;2008-04-11;16000
101630;2008-04-11;16000
101631;2008-04-11;17000
101632;2008-04-11;18000
101633;2008-04-11;18000
101634;2008-04-11;20000
101635;2008-04-11;21000
101636;2008-04-11;22000
101637;2008-04-11;22000
101638;2008-04-11;24000
101639;2008-04-12;13000
101640;2008-04-12;13000
101641;2008-04-12;15000
101642;2008-04-12;15000
101643;2008-04-12;16000
101644;2008-04-12;16000
101645;2008-04-12;17000
101646;2008-04-12;19000
101647;2008-04-12;20000
101648;2008-04-12;22000
101649;2008-04-12;24000
101650;2008-04-12;24000
101651;2008-04-13;13000
101652;2008-04-13;14000
101653;2008-04-13;17000
101654;2008-04-13;19000
101655;2008-04-14;15000
101656;2008-04-14;16000
101657;2008-04-14;16000
101658;2008-04-14;19000
101659;2008-04-14;20000
101660;2008-04-14;22000
101661;2008-04-15;16000
101662;2008-04-15;20000
101663;2008-04-15;21000
101664;2008-04-15;24000
101665;2008-04-16;14000
101666;2008-04-16;15000
101667;2008-04-16;15000
101668;2008-04-16;16000
101669;2008-04-16;22000
101670;2008-04-17;16000
101671;2008-04-17;22000
101672;2008-04-17;23000
101673;2008-04-17;24000
101674;2008-04-18;13000
101675;2008-04-18;14000
101676;2008-04-18;15000
101677;2008-04-18;17000
101678;2008-04-18;19000
101679;2008-04-18;21000
101680;2008-04-19;14000
101681;2008-04-19;21000
101682;2008-04-19;22000
101683;2008-04-20;15000
101684;2008-04-20;15000
101685;2008-04-20;17000
101686;2008-04-20;18000
101687;2008-04-20;18000
101688;2008-04-20;23000
101689;2008-04-21;14000
101690;2008-04-21;14000
101691;2008-04-21;16000
101692;2008-04-21;18000
101693;2008-04-21;19000
101694;2008-04-21;19000
101695;2008-04-21;20000
101696;2008-04-21;20000
101697;2008-04-22;13000
101698;2008-04-22;15000
101699;2008-04-22;17000
101700;2008-04-22;23000
101701;2008-04-23;13000
101702;2008-04-23;17000
101703;2008-04-23;17000
101704;2008-04-23;17000
101705;2008-04-23;20000
101706;2008-04-23;23000
101707;2008-04-23;23000
101708;2008-04-23;24000
101709;2008-04-24;15000
101710;2008-04-24;17000
101711;2008-04-24;18000
101712;2008-04-24;18000
101713;2008-04-24;19000
101714;2008-04-24;21000
101715;2008-04-24;23000
101716;2008-04-25;14000
101717;2008-04-25;18000
101718;2008-04-25;19000
101719;2008-04-25;21000
101720;2008-04-26;13000
101721;2008-04-26;13000
101722;2008-04-26;15000
101723;2008-04-26;16000
101724;2008-04-26;16000
101725;2008-04-26;18000
101726;2008-04-26;19000
101727;2008-04-26;23000
101728;2008-04-26;24000
101729;2008-04-27;14000
101730;2008-04-27;18000
101731;2008-04-27;21000
101732;2008-04-27;22000
101733;2008-04-28;15000
101734;2008-04-28;17000
101735;2008-04-28;24000
101736;2008-04-29;13000
101737;2008-04-29;21000
101738;2008-04-29;22000
101739;2008-04-29;22000
101740;2008-04-29;23000
101741;2008-04-29;23000
101742;2008-04-29;24000
101743;2008-04-30;14000
101744;2008-04-30;14000
101745;2008-04-30;16000
101746;2008-04-30;17000
101747;2008-04-30;17000
101748;2008-04-30;20000
101749;2008-04-30;24000
101750;2008-05-01;13000
101751;2008-05-01;13000
101752;2008-05-01;14000
101753;2008-05-01;15000
101754;2008-05-01;16000
101755;2008-05-01;17000
101756;2008-05-01;17000
101757;2008-05-01;17000
101758;2008-05-01;18000
101759;2008-05-01;19000
101760;2008-05-01;21000
101761;2008-05-01;22000
101762;2008-05-02;13000
101763;2008-05-02;14000
101764;2008-05-02;16000
101765;2008-05-02;16000
101766;2008-05-02;16000
101767;2008-05-02;17000
101768;2008-05-02;19000
101769;2008-05-02;19000
101770;2008-05-02;20000
101771;2008-05-02;20000
101772;2008-05-02;24000
101773;2008-05-03;15000
101774;2008-05-03;16000
101775;2008-05-03;19000
101776;2008-05-03;23000
101777;2008-05-04;15000
101778;2008-05-04;15000
101779;2008-05-04;17000
101780;2008-05-04;19000
101781;2008-05-04;20000
101782;2008-05-04;22000
101783;2008-05-05;17000
101784;2008-05-05;18000
101785;2008-05-05;22000
101786;2008-05-06;15000
101787;2008-05-06;17000
101788;2008-05-06;19000
101789;2008-05-06;23000
101790;2008-05-07;13000
101791;2008-05-07;13000
101792;2008-05-07;13000
101793;2008-05-07;13000
101794;2008-05-07;14000
101795;2008-05-07;19000
101796;2008-05-07;22000
101797;2008-05-07;23000
101798;2008-05-08;13000
101799;2008-05-08;13000
