SALESORDERID,SALESORDERITEM,PRODUCTID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITY,QUANTITYUNIT,DELIVERYDATE
500000273,30,RC-1054,USD,5499,4811.625,687.375,7,EA,20190413
500000273,40,BX-1011,USD,249,217.875,31.125,7,EA,20190413
500000273,50,MB-1032,USD,1299,1136.625,162.375,4,EA,20190413
500000273,60,EB-1137,USD,7900,6912.5,987.5,6,EA,20190413
500000273,70,BX-1011,USD,249,217.875,31.125,1,EA,20190413
500000274,10,RO-1003,USD,721,630.875,90.125,5,EA,20190408
500000274,20,BX-1016,USD,319,279.125,39.875,3,EA,20190408
500000274,30,CB-1163,USD,288,252.0,36.0,8,EA,20190408
500000274,40,EB-1136,USD,5000,4375.0,625.0,3,EA,20190408
500000274,50,CB-1163,USD,288,252.0,36.0,7,EA,20190408
500000274,60,HB-1176,USD,1199,1049.125,149.875,4,EA,20190408
500000274,70,EB-1132,USD,1900,1662.5,237.5,10,EA,20190408
500000274,80,RC-1053,USD,4599,4024.125,574.875,8,EA,20190408
500000275,10,BX-1016,USD,319,279.125,39.875,10,EA,20190503
500000275,20,EB-1132,USD,1900,1662.5,237.5,3,EA,20190503
500000275,30,RO-1003,USD,721,630.875,90.125,6,EA,20190503
500000275,40,CB-1161,USD,399,349.125,49.875,9,EA,20190503
500000275,50,EB-1133,USD,2250,1968.75,281.25,8,EA,20190503
500000276,10,MB-1031,USD,649,567.875,81.125,10,EA,20190427
500000276,20,EB-1134,USD,4800,4200.0,600.0,9,EA,20190427
500000276,30,BX-1013,USD,449,392.875,56.125,6,EA,20190427
500000276,40,MB-1033,USD,3999,3499.125,499.875,3,EA,20190427
500000276,50,BX-1016,USD,319,279.125,39.875,7,EA,20190427
500000276,60,BX-1013,USD,449,392.875,56.125,6,EA,20190427
500000276,70,EB-1132,USD,1900,1662.5,237.5,7,EA,20190427
500000276,80,RC-1057,USD,4999,4374.125,624.875,5,EA,20190427
500000276,90,CC-1023,USD,1361,1190.875,170.125,9,EA,20190427
500000276,100,RC-1055,USD,1999,1749.125,249.875,3,EA,20190427
500000277,10,CB-1162,USD,400,350.0,50.0,5,EA,20190415
500000277,20,RC-1053,USD,4599,4024.125,574.875,8,EA,20190415
500000277,30,HB-1176,USD,1199,1049.125,149.875,6,EA,20190415
500000278,10,EB-1132,USD,1900,1662.5,237.5,1,EA,20190423
500000278,20,RO-1003,USD,721,630.875,90.125,10,EA,20190423
500000278,30,CC-1023,USD,1361,1190.875,170.125,9,EA,20190423
500000278,40,BX-1013,USD,449,392.875,56.125,4,EA,20190423
500000279,10,RO-1003,USD,721,630.875,90.125,5,EA,20190415
500000279,20,RO-1001,USD,525,459.375,65.625,4,EA,20190415
500000279,30,RC-1057,USD,4999,4374.125,624.875,9,EA,20190415
500000280,10,EB-1134,USD,4800,4200.0,600.0,9,EA,20190428
500000280,20,HB-1173,USD,649,567.875,81.125,6,EA,20190428
500000280,30,EB-1137,USD,7900,6912.5,987.5,1,EA,20190428
500000280,40,CB-1161,USD,399,349.125,49.875,6,EA,20190428
500000280,50,HB-1173,USD,649,567.875,81.125,7,EA,20190428
500000280,60,HB-1175,USD,899,786.625,112.375,7,EA,20190428
500000280,70,BX-1012,USD,399,349.125,49.875,8,EA,20190428
500000281,10,MB-1032,USD,1299,1136.625,162.375,6,EA,20190427
500000281,20,RC-1055,USD,1999,1749.125,249.875,10,EA,20190427
500000281,30,CB-1163,USD,288,252.0,36.0,1,EA,20190427
500000281,40,BX-1013,USD,449,392.875,56.125,10,EA,20190427
500000281,50,MB-1034,USD,2499,2186.625,312.375,4,EA,20190427
500000281,60,DB-1081,USD,1499,1311.625,187.375,1,EA,20190427
500000281,70,HB-1174,USD,379,331.625,47.375,7,EA,20190427
500000281,80,CB-1161,USD,399,349.125,49.875,7,EA,20190427
500000281,90,RC-1054,USD,5499,4811.625,687.375,6,EA,20190427
500000282,10,EB-1137,USD,7900,6912.5,987.5,7,EA,20190416
500000282,20,EB-1137,USD,7900,6912.5,987.5,10,EA,20190416
500000282,30,CB-1163,USD,288,252.0,36.0,8,EA,20190416
500000282,40,CC-1023,USD,1361,1190.875,170.125,1,EA,20190416
500000282,50,BX-1015,USD,299,261.625,37.375,3,EA,20190416
500000282,60,EB-1136,USD,5000,4375.0,625.0,8,EA,20190416
500000282,70,BX-1015,USD,299,261.625,37.375,9,EA,20190416
500000282,80,HB-1171,USD,699,611.625,87.375,2,EA,20190416
500000283,10,RO-1002,USD,689,602.875,86.125,9,EA,20190416
500000284,10,DB-1082,USD,1250,1093.75,156.25,1,EA,20190422
500000284,20,HB-1175,USD,899,786.625,112.375,1,EA,20190422
500000284,30,EB-1134,USD,4800,4200.0,600.0,1,EA,20190422
500000284,40,CB-1163,USD,288,252.0,36.0,10,EA,20190422
500000284,50,BX-1015,USD,299,261.625,37.375,9,EA,20190422
500000284,60,HB-1176,USD,1199,1049.125,149.875,10,EA,20190422
500000284,70,RC-1057,USD,4999,4374.125,624.875,8,EA,20190422
500000285,10,RO-1002,USD,689,602.875,86.125,8,EA,20190513
500000285,20,MB-1034,USD,2499,2186.625,312.375,5,EA,20190513
500000285,30,EB-1134,USD,4800,4200.0,600.0,5,EA,20190513
500000285,40,RC-1054,USD,5499,4811.625,687.375,2,EA,20190513
500000286,10,MB-1031,USD,649,567.875,81.125,4,EA,20190424
500000286,20,MB-1031,USD,649,567.875,81.125,9,EA,20190424
500000286,30,BX-1013,USD,449,392.875,56.125,7,EA,20190424
500000287,10,CC-1022,USD,1200,1050.0,150.0,1,EA,20190510
500000287,20,BX-1015,USD,299,261.625,37.375,5,EA,20190510
500000287,30,MB-1033,USD,3999,3499.125,499.875,2,EA,20190510
500000287,40,HB-1176,USD,1199,1049.125,149.875,9,EA,20190510
500000287,50,HB-1175,USD,899,786.625,112.375,4,EA,20190510
500000287,60,CB-1163,USD,288,252.0,36.0,6,EA,20190510
500000287,70,HB-1173,USD,649,567.875,81.125,8,EA,20190510
500000287,80,EB-1137,USD,7900,6912.5,987.5,1,EA,20190510
500000287,90,EB-1137,USD,7900,6912.5,987.5,5,EA,20190510
500000288,10,MB-1034,USD,2499,2186.625,312.375,10,EA,20190429
500000288,20,HB-1176,USD,1199,1049.125,149.875,3,EA,20190429
500000289,10,BX-1012,USD,399,349.125,49.875,7,EA,20190513
500000289,20,CC-1022,USD,1200,1050.0,150.0,2,EA,20190513
500000289,30,BX-1011,USD,249,217.875,31.125,6,EA,20190513
500000290,10,CC-1021,USD,1144,1001.0,143.0,1,EA,20190508
500000290,20,EB-1136,USD,5000,4375.0,625.0,9,EA,20190508
500000290,30,RC-1055,USD,1999,1749.125,249.875,8,EA,20190508
500000290,40,EB-1133,USD,2250,1968.75,281.25,8,EA,20190508
500000290,50,DB-1083,USD,1199,1049.125,149.875,8,EA,20190508
500000290,60,CC-1023,USD,1361,1190.875,170.125,2,EA,20190508
500000290,70,BX-1013,USD,449,392.875,56.125,1,EA,20190508
500000290,80,EB-1133,USD,2250,1968.75,281.25,6,EA,20190508
500000290,90,MB-1033,USD,3999,3499.125,499.875,6,EA,20190508
500000291,10,EB-1136,USD,5000,4375.0,625.0,3,EA,20190513
500000291,20,DB-1083,USD,1199,1049.125,149.875,10,EA,20190513
500000291,30,BX-1014,USD,799,699.125,99.875,9,EA,20190513
500000291,40,EB-1136,USD,5000,4375.0,625.0,6,EA,20190513
500000291,50,MB-1033,USD,3999,3499.125,499.875,10,EA,20190513
500000291,60,CB-1162,USD,400,350.0,50.0,1,EA,20190513
500000291,70,CC-1021,USD,1144,1001.0,143.0,1,EA,20190513
500000291,80,HB-1173,USD,649,567.875,81.125,6,EA,20190513
500000291,90,HB-1172,USD,799,699.125,99.875,7,EA,20190513
500000292,10,DB-1083,USD,1199,1049.125,149.875,8,EA,20190517
500000292,20,RO-1003,USD,721,630.875,90.125,5,EA,20190517
500000292,30,BX-1013,USD,449,392.875,56.125,2,EA,20190517
500000293,10,MB-1031,USD,649,567.875,81.125,7,EA,20190511
500000293,20,EB-1135,USD,3000,2625.0,375.0,10,EA,20190511
500000293,30,BX-1014,USD,799,699.125,99.875,3,EA,20190511
500000293,40,RC-1053,USD,4599,4024.125,574.875,3,EA,20190511
500000293,50,RO-1001,USD,525,459.375,65.625,7,EA,20190511
500000293,60,RC-1055,USD,1999,1749.125,249.875,9,EA,20190511
500000293,70,RC-1055,USD,1999,1749.125,249.875,10,EA,20190511
500000293,80,RC-1052,USD,3999,3499.125,499.875,3,EA,20190511
500000293,90,CB-1161,USD,399,349.125,49.875,2,EA,20190511
500000293,100,RC-1053,USD,4599,4024.125,574.875,4,EA,20190511
500000294,10,HB-1171,USD,699,611.625,87.375,4,EA,20190512
500000294,20,BX-1015,USD,299,261.625,37.375,6,EA,20190512
500000294,30,CB-1163,USD,288,252.0,36.0,1,EA,20190512
500000294,40,BX-1015,USD,299,261.625,37.375,2,EA,20190512
500000294,50,RC-1057,USD,4999,4374.125,624.875,4,EA,20190512
500000294,60,DB-1083,USD,1199,1049.125,149.875,4,EA,20190512
500000294,70,EB-1135,USD,3000,2625.0,375.0,8,EA,20190512
500000294,80,RC-1051,USD,2499,2186.625,312.375,5,EA,20190512
500000295,10,BX-1015,USD,299,261.625,37.375,6,EA,20190518
500000295,20,BX-1014,USD,799,699.125,99.875,5,EA,20190518
500000295,30,EB-1134,USD,4800,4200.0,600.0,4,EA,20190518
500000295,40,DB-1083,USD,1199,1049.125,149.875,10,EA,20190518
500000296,10,RC-1055,USD,1999,1749.125,249.875,10,EA,20190520
500000296,20,BX-1012,USD,399,349.125,49.875,7,EA,20190520
500000296,30,RC-1052,USD,3999,3499.125,499.875,8,EA,20190520
500000296,40,CC-1021,USD,1144,1001.0,143.0,8,EA,20190520
500000296,50,RC-1054,USD,5499,4811.625,687.375,6,EA,20190520
500000297,10,EB-1131,USD,1500,1312.5,187.5,1,EA,20190519
500000297,20,EB-1135,USD,3000,2625.0,375.0,3,EA,20190519
500000297,30,BX-1015,USD,299,261.625,37.375,8,EA,20190519
500000297,40,BX-1011,USD,249,217.875,31.125,6,EA,20190519
500000297,50,DB-1083,USD,1199,1049.125,149.875,6,EA,20190519
500000297,60,HB-1175,USD,899,786.625,112.375,3,EA,20190519
500000297,70,CC-1023,USD,1361,1190.875,170.125,8,EA,20190519
500000297,80,MB-1034,USD,2499,2186.625,312.375,7,EA,20190519
500000297,90,EB-1131,USD,1500,1312.5,187.5,9,EA,20190519
500000297,100,CB-1162,USD,400,350.0,50.0,6,EA,20190519
500000298,10,CC-1022,USD,1200,1050.0,150.0,8,EA,20190530
500000298,20,EB-1131,USD,1500,1312.5,187.5,1,EA,20190530
500000298,30,BX-1013,USD,449,392.875,56.125,5,EA,20190530
500000299,10,RC-1055,USD,1999,1749.125,249.875,6,EA,20190525
500000299,20,RC-1056,USD,2499,2186.625,312.375,8,EA,20190525
500000299,30,EB-1134,USD,4800,4200.0,600.0,10,EA,20190525
500000299,40,RC-1057,USD,4999,4374.125,624.875,6,EA,20190525
500000299,50,HB-1171,USD,699,611.625,87.375,1,EA,20190525
500000300,10,MB-1031,USD,649,567.875,81.125,7,EA,20190511
500000300,20,EB-1135,USD,3000,2625.0,375.0,9,EA,20190511
500000300,30,RC-1055,USD,1999,1749.125,249.875,2,EA,20190511
500000300,40,HB-1173,USD,649,567.875,81.125,7,EA,20190511
500000300,50,RC-1052,USD,3999,3499.125,499.875,3,EA,20190511
500000300,60,EB-1135,USD,3000,2625.0,375.0,6,EA,20190511
500000300,70,RC-1054,USD,5499,4811.625,687.375,7,EA,20190511
500000300,80,EB-1131,USD,1500,1312.5,187.5,6,EA,20190511
500000300,90,MB-1033,USD,3999,3499.125,499.875,7,EA,20190511
500000301,10,BX-1012,USD,399,349.125,49.875,1,EA,20190604
500000301,20,BX-1016,USD,319,279.125,39.875,1,EA,20190604
500000301,30,EB-1133,USD,2250,1968.75,281.25,9,EA,20190604
500000302,10,MB-1032,USD,1299,1136.625,162.375,1,EA,20190531
500000302,20,HB-1173,USD,649,567.875,81.125,7,EA,20190531
500000302,30,BX-1013,USD,449,392.875,56.125,2,EA,20190531
500000302,40,EB-1131,USD,1500,1312.5,187.5,5,EA,20190531
500000302,50,CB-1163,USD,288,252.0,36.0,6,EA,20190531
500000302,60,EB-1134,USD,4800,4200.0,600.0,5,EA,20190531
500000302,70,DB-1083,USD,1199,1049.125,149.875,7,EA,20190531
500000302,80,BX-1016,USD,319,279.125,39.875,9,EA,20190531
500000302,90,CC-1023,USD,1361,1190.875,170.125,1,EA,20190531
500000302,100,CC-1022,USD,1200,1050.0,150.0,8,EA,20190531
500000303,10,RC-1057,USD,4999,4374.125,624.875,10,EA,20190515
500000303,20,CC-1021,USD,1144,1001.0,143.0,8,EA,20190515
500000303,30,RC-1056,USD,2499,2186.625,312.375,6,EA,20190515
500000304,10,BX-1016,USD,319,279.125,39.875,10,EA,20190526
500000304,20,RC-1052,USD,3999,3499.125,499.875,4,EA,20190526
500000304,30,EB-1134,USD,4800,4200.0,600.0,2,EA,20190526
500000304,40,RC-1056,USD,2499,2186.625,312.375,3,EA,20190526
500000304,50,DB-1082,USD,1250,1093.75,156.25,4,EA,20190526
500000304,60,RO-1002,USD,689,602.875,86.125,8,EA,20190526
500000304,70,RC-1057,USD,4999,4374.125,624.875,9,EA,20190526
500000304,80,CC-1021,USD,1144,1001.0,143.0,3,EA,20190526
500000304,90,BX-1013,USD,449,392.875,56.125,1,EA,20190526
500000305,10,MB-1033,USD,3999,3499.125,499.875,5,EA,20190613
500000305,20,BX-1011,USD,249,217.875,31.125,5,EA,20190613
500000305,30,EB-1137,USD,7900,6912.5,987.5,10,EA,20190613
500000305,40,RC-1052,USD,3999,3499.125,499.875,2,EA,20190613
500000305,50,MB-1033,USD,3999,3499.125,499.875,4,EA,20190613
500000305,60,RC-1057,USD,4999,4374.125,624.875,3,EA,20190613
500000305,70,EB-1132,USD,1900,1662.5,237.5,6,EA,20190613
500000306,10,RO-1002,USD,689,602.875,86.125,6,EA,20190524
500000306,20,EB-1132,USD,1900,1662.5,237.5,10,EA,20190524
500000306,30,RC-1052,USD,3999,3499.125,499.875,5,EA,20190524
500000306,40,MB-1034,USD,2499,2186.625,312.375,4,EA,20190524
500000306,50,EB-1137,USD,7900,6912.5,987.5,5,EA,20190524
500000307,10,CC-1022,USD,1200,1050.0,150.0,1,EA,20190531
500000307,20,DB-1083,USD,1199,1049.125,149.875,7,EA,20190531
500000307,30,EB-1137,USD,7900,6912.5,987.5,5,EA,20190531
500000308,10,RC-1055,USD,1999,1749.125,249.875,7,EA,29991212
500000308,20,MB-1034,USD,2499,2186.625,312.375,9,EA,29991212
500000308,30,CB-1163,USD,288,252.0,36.0,5,EA,29991212
500000308,40,CC-1023,USD,1361,1190.875,170.125,3,EA,29991212
500000308,50,MB-1033,USD,3999,3499.125,499.875,5,EA,29991212
500000308,60,CC-1023,USD,1361,1190.875,170.125,8,EA,29991212
500000308,70,EB-1137,USD,7900,6912.5,987.5,8,EA,29991212
500000308,80,RO-1003,USD,721,630.875,90.125,2,EA,29991212
500000309,10,EB-1136,USD,5000,4375.0,625.0,9,EA,20190619
500000309,20,RC-1051,USD,2499,2186.625,312.375,2,EA,20190619
500000309,30,HB-1172,USD,799,699.125,99.875,7,EA,20190619
500000309,40,EB-1131,USD,1500,1312.5,187.5,3,EA,20190619
500000309,50,MB-1031,USD,649,567.875,81.125,10,EA,20190619
500000309,60,BX-1016,USD,319,279.125,39.875,2,EA,20190619
500000310,10,EB-1132,USD,1900,1662.5,237.5,6,EA,20190625
500000310,20,RC-1054,USD,5499,4811.625,687.375,7,EA,20190625
500000311,10,DB-1082,USD,1250,1093.75,156.25,9,EA,20190524
500000311,20,CC-1023,USD,1361,1190.875,170.125,7,EA,20190524
500000311,30,EB-1131,USD,1500,1312.5,187.5,3,EA,20190524
500000311,40,CC-1022,USD,1200,1050.0,150.0,3,EA,20190524
500000311,50,EB-1133,USD,2250,1968.75,281.25,7,EA,20190524
500000312,10,MB-1031,USD,649,567.875,81.125,10,EA,20190620
500000312,20,HB-1175,USD,899,786.625,112.375,9,EA,20190620
500000312,30,RC-1052,USD,3999,3499.125,499.875,6,EA,20190620
500000312,40,DB-1082,USD,1250,1093.75,156.25,10,EA,20190620
500000312,50,BX-1012,USD,399,349.125,49.875,10,EA,20190620
500000313,10,HB-1171,USD,699,611.625,87.375,7,EA,20190603
500000313,20,CB-1162,USD,400,350.0,50.0,5,EA,20190603
500000313,30,HB-1176,USD,1199,1049.125,149.875,3,EA,20190603
500000313,40,MB-1031,USD,649,567.875,81.125,8,EA,20190603
500000313,50,HB-1172,USD,799,699.125,99.875,4,EA,20190603
500000313,60,CC-1023,USD,1361,1190.875,170.125,4,EA,20190603
500000313,70,RC-1056,USD,2499,2186.625,312.375,10,EA,20190603
500000313,80,BX-1011,USD,249,217.875,31.125,1,EA,20190603
500000313,90,CC-1022,USD,1200,1050.0,150.0,4,EA,20190603
500000313,100,EB-1134,USD,4800,4200.0,600.0,4,EA,20190603
500000314,10,MB-1031,USD,649,567.875,81.125,2,EA,20190627
500000314,20,CC-1022,USD,1200,1050.0,150.0,3,EA,20190627
500000314,30,BX-1013,USD,449,392.875,56.125,7,EA,20190627
500000314,40,MB-1031,USD,649,567.875,81.125,1,EA,20190627
500000314,50,DB-1083,USD,1199,1049.125,149.875,3,EA,20190627
500000314,60,CB-1162,USD,400,350.0,50.0,3,EA,20190627
500000314,70,CB-1162,USD,400,350.0,50.0,10,EA,20190627
500000314,80,CB-1162,USD,400,350.0,50.0,3,EA,20190627
500000314,90,CC-1023,USD,1361,1190.875,170.125,7,EA,20190627
500000314,100,MB-1032,USD,1299,1136.625,162.375,9,EA,20190627
500000315,10,HB-1172,USD,799,699.125,99.875,9,EA,20190616
500000315,20,RC-1057,USD,4999,4374.125,624.875,2,EA,20190616
500000315,30,EB-1134,USD,4800,4200.0,600.0,2,EA,20190616
500000315,40,RC-1055,USD,1999,1749.125,249.875,6,EA,20190616
500000316,10,CB-1163,USD,288,252.0,36.0,10,EA,20190628
500000317,10,BX-1011,USD,249,217.875,31.125,4,EA,20190608
500000317,20,EB-1132,USD,1900,1662.5,237.5,8,EA,20190608
500000318,10,DB-1083,USD,1199,1049.125,149.875,7,EA,20190622
500000318,20,DB-1083,USD,1199,1049.125,149.875,2,EA,20190622
500000318,30,EB-1134,USD,4800,4200.0,600.0,9,EA,20190622
500000318,40,HB-1175,USD,899,786.625,112.375,9,EA,20190622
500000318,50,RC-1053,USD,4599,4024.125,574.875,10,EA,20190622
500000318,60,DB-1081,USD,1499,1311.625,187.375,7,EA,20190622
500000318,70,HB-1171,USD,699,611.625,87.375,8,EA,20190622
500000319,10,RC-1054,USD,5499,4811.625,687.375,8,EA,20190619
500000319,20,RC-1056,USD,2499,2186.625,312.375,2,EA,20190619
500000319,30,MB-1031,USD,649,567.875,81.125,7,EA,20190619
500000320,10,DB-1083,USD,1199,1049.125,149.875,4,EA,20190621
500000320,20,BX-1016,USD,319,279.125,39.875,5,EA,20190621
500000320,30,BX-1013,USD,449,392.875,56.125,8,EA,20190621
500000320,40,RO-1001,USD,525,459.375,65.625,4,EA,20190621
500000320,50,CC-1023,USD,1361,1190.875,170.125,7,EA,20190621
500000320,60,CB-1161,USD,399,349.125,49.875,4,EA,20190621
500000320,70,CC-1023,USD,1361,1190.875,170.125,10,EA,20190621
500000320,80,RO-1002,USD,689,602.875,86.125,1,EA,20190621
500000321,10,CC-1022,USD,1200,1050.0,150.0,7,EA,20190605
500000321,20,DB-1081,USD,1499,1311.625,187.375,10,EA,20190605
500000321,30,HB-1172,USD,799,699.125,99.875,8,EA,20190605
500000321,40,EB-1136,USD,5000,4375.0,625.0,8,EA,20190605
500000321,50,CC-1021,USD,1144,1001.0,143.0,6,EA,20190605
500000321,60,DB-1083,USD,1199,1049.125,149.875,7,EA,20190605
500000321,70,BX-1016,USD,319,279.125,39.875,3,EA,20190605
500000321,80,EB-1136,USD,5000,4375.0,625.0,2,EA,20190605
500000321,90,BX-1012,USD,399,349.125,49.875,7,EA,20190605
500000321,100,RC-1057,USD,4999,4374.125,624.875,5,EA,20190605
500000322,10,EB-1131,USD,1500,1312.5,187.5,7,EA,20190617
500000322,20,MB-1032,USD,1299,1136.625,162.375,4,EA,20190617
500000322,30,BX-1013,USD,449,392.875,56.125,5,EA,20190617
500000322,40,CB-1163,USD,288,252.0,36.0,4,EA,20190617
500000322,50,HB-1173,USD,649,567.875,81.125,7,EA,20190617
500000322,60,HB-1172,USD,799,699.125,99.875,1,EA,20190617
500000322,70,CB-1163,USD,288,252.0,36.0,2,EA,20190617
500000322,80,HB-1174,USD,379,331.625,47.375,1,EA,20190617
500000322,90,CC-1023,USD,1361,1190.875,170.125,8,EA,20190617
500000322,100,HB-1171,USD,699,611.625,87.375,10,EA,20190617
500000323,10,EB-1132,USD,1900,1662.5,237.5,2,EA,20190610
500000323,20,RC-1057,USD,4999,4374.125,624.875,9,EA,20190610
500000323,30,HB-1174,USD,379,331.625,47.375,2,EA,20190610
500000323,40,EB-1135,USD,3000,2625.0,375.0,10,EA,20190610
500000323,50,EB-1133,USD,2250,1968.75,281.25,1,EA,20190610
500000323,60,BX-1011,USD,249,217.875,31.125,9,EA,20190610
500000323,70,MB-1033,USD,3999,3499.125,499.875,4,EA,20190610
500000324,10,MB-1034,USD,2499,2186.625,312.375,4,EA,20190606
500000324,20,BX-1016,USD,319,279.125,39.875,2,EA,20190606
500000324,30,BX-1013,USD,449,392.875,56.125,7,EA,20190606
500000325,10,MB-1033,USD,3999,3499.125,499.875,3,EA,20190614
500000325,20,RO-1002,USD,689,602.875,86.125,4,EA,20190614
500000325,30,EB-1137,USD,7900,6912.5,987.5,8,EA,20190614
500000325,40,MB-1032,USD,1299,1136.625,162.375,2,EA,20190614
500000325,50,BX-1012,USD,399,349.125,49.875,5,EA,20190614
500000325,60,CB-1162,USD,400,350.0,50.0,4,EA,20190614
500000325,70,RO-1002,USD,689,602.875,86.125,5,EA,20190614
500000326,10,EB-1136,USD,5000,4375.0,625.0,10,EA,20190606
500000326,20,BX-1016,USD,319,279.125,39.875,1,EA,20190606
500000326,30,BX-1013,USD,449,392.875,56.125,10,EA,20190606
500000327,10,BX-1013,USD,449,392.875,56.125,5,EA,20190630
500000327,20,RO-1002,USD,689,602.875,86.125,7,EA,20190630
500000327,30,DB-1082,USD,1250,1093.75,156.25,4,EA,20190630
500000327,40,RC-1051,USD,2499,2186.625,312.375,2,EA,20190630
500000328,10,HB-1174,USD,379,331.625,47.375,4,EA,20190708
500000328,20,EB-1132,USD,1900,1662.5,237.5,5,EA,20190708
500000329,10,RC-1053,USD,4599,4024.125,574.875,9,EA,20190613
500000329,20,BX-1014,USD,799,699.125,99.875,1,EA,20190613
500000329,30,CC-1022,USD,1200,1050.0,150.0,7,EA,20190613
500000329,40,RC-1053,USD,4599,4024.125,574.875,3,EA,20190613
500000329,50,CC-1023,USD,1361,1190.875,170.125,9,EA,20190613
500000329,60,HB-1173,USD,649,567.875,81.125,10,EA,20190613
500000329,70,DB-1081,USD,1499,1311.625,187.375,5,EA,20190613
500000330,10,BX-1012,USD,399,349.125,49.875,1,EA,20190613
500000330,20,CB-1163,USD,288,252.0,36.0,8,EA,20190613
500000330,30,EB-1137,USD,7900,6912.5,987.5,4,EA,20190613
500000330,40,MB-1032,USD,1299,1136.625,162.375,8,EA,20190613
500000330,50,RC-1057,USD,4999,4374.125,624.875,8,EA,20190613
500000330,60,HB-1171,USD,699,611.625,87.375,6,EA,20190613
500000330,70,RC-1056,USD,2499,2186.625,312.375,10,EA,20190613
500000331,10,HB-1175,USD,899,786.625,112.375,3,EA,20190630
500000331,20,RC-1051,USD,2499,2186.625,312.375,4,EA,20190630
500000332,10,HB-1171,USD,699,611.625,87.375,10,EA,20190619
500000332,20,BX-1011,USD,249,217.875,31.125,5,EA,20190619
500000332,30,CB-1163,USD,288,252.0,36.0,7,EA,20190619
500000332,40,CC-1022,USD,1200,1050.0,150.0,3,EA,20190619
500000332,50,BX-1014,USD,799,699.125,99.875,9,EA,20190619
500000332,60,RC-1052,USD,3999,3499.125,499.875,9,EA,20190619
500000332,70,RC-1055,USD,1999,1749.125,249.875,4,EA,20190619
500000332,80,RC-1054,USD,5499,4811.625,687.375,1,EA,20190619
500000333,10,MB-1031,USD,649,567.875,81.125,10,EA,20190709
500000333,20,BX-1013,USD,449,392.875,56.125,3,EA,20190709
500000333,30,EB-1132,USD,1900,1662.5,237.5,3,EA,20190709
500000333,40,BX-1011,USD,249,217.875,31.125,5,EA,20190709
500000333,50,BX-1015,USD,299,261.625,37.375,6,EA,20190709
